outcome_family,variable,predictor_role,term,contrast,variable_type,coding,reference_level,n_model,events_or_total_count,effect_measure,estimate,ci95_low,ci95_high,p_value,raw_beta,raw_beta_ci95_low,raw_beta_ci95_high,nb_alpha_screening_fixed,q_value_bh_within_outcome,abs_log_effect
one_year_mortality_logistic,TissueDopplerEERatioLateral,main_candidate,TissueDopplerEERatioLateral__z,per 1 SD increase,continuous,continuous_per_1SD,,501,185,OR,1.0148990830600306,0.8466909796962915,1.2165242969348273,0.8729120421430302,0.01478918199408233,-0.16641949187324379,0.19599785586140844,,0.9412967489660318,0.01478918199408233
one_year_mortality_logistic,ECHO_SPAP,main_candidate,ECHO_SPAP__level__Normal,Normal vs Severely increased,categorical,categorical_dummy_vs_reference,Severely increased,617,239,OR,1.0346209912536382,0.6314676619579235,1.6951629672114348,0.8925281232495829,0.03403516762718936,-0.45970854680377327,0.5277788820581519,,0.9412967489660318,0.03403516762718936
one_year_mortality_logistic,ECHO_SPAP,main_candidate,ECHO_SPAP__level__Mildly_increased,Mildly increased vs Severely increased,categorical,categorical_dummy_vs_reference,Severely increased,617,239,OR,0.9767297162767614,0.6310748859716352,1.5117079761290995,0.9158571784673701,-0.023545311808004336,-0.46033074523915063,0.41324012162314194,,0.9412967489660318,0.023545311808004336
one_year_mortality_logistic,echo_to_dialysis_timing_category,timing_sensitivity_only,echo_to_dialysis_timing_category__level__before_0_30d,before_0_30d vs before_181_365d,categorical,categorical_dummy_vs_reference,before_181_365d,617,239,OR,1.0243055555555556,0.6472216036426661,1.6210859854443982,0.9183382916741774,0.02401487620387385,-0.4350665336301487,0.48309628603789634,,0.9412967489660318,0.02401487620387385
one_year_mortality_logistic,m/f,main_candidate,m/f__level__f,f vs m,categorical,categorical_dummy_vs_reference,m,617,239,OR,1.012957157784744,0.7133389119380239,1.4384217464313718,0.9426381779192682,0.012873931958321422,-0.337798639191064,0.36354650310770686,,0.9426381779192682,0.012873931958321422
survival_cox,AgeAtFirstHFDate,main_candidate,AgeAtFirstHFDate__z,per 1 SD increase,continuous,continuous_per_1SD,,644,505,HR,1.4943408488271803,1.3581527490912357,1.6441851433630823,1.7407938819136154e-16,0.4016852058214641,0.3061255037323811,0.4972449079105471,,7.137254915845823e-15,0.4016852058214641
survival_cox,TissueDopplerEERatioSeptal,main_candidate,TissueDopplerEERatioSeptal__z,per 1 SD increase,continuous,continuous_per_1SD,,522,408,HR,1.2976645712246762,1.1826415942786404,1.4238746104975686,3.748435916770633e-08,0.26056616518213366,0.16775057567736656,0.35338175468690075,,7.684293629379797e-07,0.26056616518213366
survival_cox,tricuspid_regurgitation_clin_grouped,main_candidate,tricuspid_regurgitation_clin_grouped__level__Moderate-to-Severe,Moderate-to-Severe vs Mild (I),categorical,categorical_dummy_vs_reference,Mild (I),644,505,HR,1.8422984916976273,1.4689058936301103,2.3106066544015254,1.2409799386496459e-07,0.6110139723148234,0.38451783362174924,0.8375101110078975,,1.696005916154516e-06,0.6110139723148234
survival_cox,creatinine-numeric result,main_candidate,creatinine-numeric result__z,per 1 SD increase,continuous,continuous_per_1SD,,643,505,HR,0.789340559572123,0.7191974570961452,0.8663246968382137,6.289703401924447e-07,-0.23655741682492437,-0.32961933157048606,-0.14349550207936268,,6.446945986972559e-06,0.23655741682492437
survival_cox,LV_EF,main_candidate,LV_EF__z,per 1 SD increase,continuous,continuous_per_1SD,,640,501,HR,0.8118305173901607,0.7453743503945243,0.8842117905145687,1.7180367842202594e-06,-0.2084636830319266,-0.2938687030542234,-0.12305866300962982,,1.4087901630606126e-05,0.2084636830319266
survival_cox,AFIB_binary,main_candidate,AFIB_binary__level__1,1 vs 0,categorical,categorical_dummy_vs_reference,0,644,505,HR,1.4264356592234877,1.1970622491583742,1.6997601347255815,7.159190219119331e-05,0.3551787867099263,0.17987042953307766,0.530487143886775,,0.000489211331639821,0.3551787867099263
survival_cox,albumin-numeric result,main_candidate,albumin-numeric result__z,per 1 SD increase,continuous,continuous_per_1SD,,643,505,HR,0.8466426282093686,0.7776355562534354,0.9217733604604588,0.00012416713309959908,-0.16647659991941996,-0.25149730124673075,-0.08145589859210917,,0.0007272646367262232,0.16647659991941996
survival_cox,LACavitySize,main_candidate,LACavitySize__level__Severely_dilated,Severely dilated vs Mildly dilated,categorical,categorical_dummy_vs_reference,Mildly dilated,644,505,HR,1.9668148285376923,1.3862874306543609,2.7904462553842766,0.0001505426599820829,0.6764153959504984,0.32662926069165915,1.0262015312093375,,0.0007715311324081749,0.6764153959504984
survival_cox,EstimatedSysPAPressure,main_candidate,EstimatedSysPAPressure__z,per 1 SD increase,continuous,continuous_per_1SD,,536,434,HR,1.199171467205739,1.0894182483576034,1.3199817516626862,0.00020830169066785354,0.18163087433251038,0.0856438366602655,0.2776179120047553,,0.000948929924153555,0.18163087433251038
survival_cox,TissueDopplerEVelositySeptal,main_candidate,TissueDopplerEVelositySeptal__z,per 1 SD increase,continuous,continuous_per_1SD,,530,414,HR,0.8123955673574529,0.7201809872505047,0.9164176360469106,0.0007253199892281929,-0.20776790552238694,-0.32825272737922145,-0.08728308366555242,,0.002916633746033484,0.20776790552238694
survival_cox,tricuspid_regurgitation_clin_grouped,main_candidate,tricuspid_regurgitation_clin_grouped__level__Trivial,Trivial vs Mild (I),categorical,categorical_dummy_vs_reference,Mild (I),644,505,HR,0.6718446779057682,0.5326944262487323,0.8473437096177605,0.0007825114928382519,-0.39772809924338043,-0.6298073283226107,-0.1656488701641502,,0.002916633746033484,0.39772809924338043
survival_cox,TissueDopplerEERatioLateral,main_candidate,TissueDopplerEERatioLateral__z,per 1 SD increase,continuous,continuous_per_1SD,,522,408,HR,1.1741612635057401,1.0673582116547775,1.2916513478450693,0.0009680175182287464,0.1605540744135536,0.06518663449308346,0.25592151433402377,,0.00330739318728155,0.1605540744135536
survival_cox,MitralInflowPeakEWave,main_candidate,MitralInflowPeakEWave__z,per 1 SD increase,continuous,continuous_per_1SD,,581,456,HR,1.1604615113605121,1.0589346861731281,1.2717223610984378,0.0014433521587780282,0.1488177806162403,0.057263389715520724,0.24037217151695986,,0.0045521106546076275,0.1488177806162403
survival_cox,echo_to_dialysis_timing_category,timing_sensitivity_only,echo_to_dialysis_timing_category__level__after_dialysis,after_dialysis vs before_181_365d,categorical,categorical_dummy_vs_reference,before_181_365d,644,505,HR,0.6473307049476872,0.4927046493882424,0.8504832298383205,0.0017908535808729357,-0.4348979791352004,-0.7078453729266272,-0.16195058534377355,,0.005244642629699312,0.4348979791352004
survival_cox,IHD_binary,main_candidate,IHD_binary__level__0,0 vs 1,categorical,categorical_dummy_vs_reference,1,644,505,HR,0.7568872692693425,0.6295777226865442,0.9099406121573145,0.0030331940094215086,-0.2785409543759879,-0.4627059657855306,-0.09437594296644522,,0.00829073029241879,0.2785409543759879
survival_cox,mitral_regurgitation_clin_grouped,main_candidate,mitral_regurgitation_clin_grouped__level__Moderate-to-Severe,Moderate-to-Severe vs Mild (I),categorical,categorical_dummy_vs_reference,Mild (I),644,505,HR,1.3272075181900744,1.0463833512776592,1.68339814867032,0.019608492993104795,0.2830771245782299,0.04533979111798117,0.5208144580384787,,0.050246763294831034,0.2830771245782299
survival_cox,COPD_binary,main_candidate,COPD_binary__level__1,1 vs 0,categorical,categorical_dummy_vs_reference,0,644,505,HR,1.2857433110878402,1.0206698200212418,1.6196578262426904,0.03287185626238982,0.2513370033166304,0.020459098067418885,0.4822149085658419,,0.07927918275046958,0.2513370033166304
survival_cox,HTN_binary,main_candidate,HTN_binary__level__0,0 vs 1,categorical,categorical_dummy_vs_reference,1,644,505,HR,1.2783610036782411,1.0141046223488632,1.611477573132543,0.037662655031666215,0.24557879155823437,0.014006077705361664,0.47715150541110707,,0.08578715868323972,0.24557879155823437
survival_cox,days_echo_to_dialysis,main_candidate,days_echo_to_dialysis__z,per 1 SD increase,continuous,continuous_per_1SD,,644,505,HR,0.9146311704184272,0.8389987244751822,0.9970815848668522,0.04273075648892807,-0.08923438740908873,-0.17554609280788364,-0.002922682010293831,,0.09220847452873952,0.08923438740908873
survival_cox,LACavitySize,main_candidate,LACavitySize__level__Moderately_dilated,Moderately dilated vs Mildly dilated,categorical,categorical_dummy_vs_reference,Mildly dilated,644,505,HR,1.2144138896966237,0.9903713664821742,1.4891394737376311,0.061904624509153905,0.19426156509104053,-0.009675288533778942,0.39819841871586004,,0.1269044802437655,0.19426156509104053
survival_cox,CABG_binary,main_candidate,CABG_binary__level__1,1 vs 0,categorical,categorical_dummy_vs_reference,0,644,505,HR,1.1861979104884364,0.959350431484132,1.4666856204675671,0.11485124408090955,0.17075315890385484,-0.041498857410962736,0.3830051752186724,,0.2242333813008234,0.17075315890385484
survival_cox,HD/PD,main_candidate,HD/PD__level__PD,PD vs HD,categorical,categorical_dummy_vs_reference,HD,644,505,HR,1.172470225467247,0.9463319880791347,1.452647112138264,0.14555846523830498,0.15911282695807777,-0.055161832721997095,0.37338748663815263,,0.2712680488532047,0.15911282695807777
survival_cox,mitral_regurgitation_clin_grouped,main_candidate,mitral_regurgitation_clin_grouped__level__Mild-to-mod,Mild-to-mod vs Mild (I),categorical,categorical_dummy_vs_reference,Mild (I),644,505,HR,1.1816552397661464,0.9220942153763141,1.514280300627354,0.18716104327935168,0.1669162011136365,-0.08110787477163689,0.4149402769989099,,0.3221712031839663,0.1669162011136365
survival_cox,mitral_regurgitation_clin_grouped,main_candidate,mitral_regurgitation_clin_grouped__level__Trivial,Trivial vs Mild (I),categorical,categorical_dummy_vs_reference,Mild (I),644,505,HR,0.8527640198879947,0.6725326312414538,1.081295449223265,0.18858802137598027,-0.15927241702346184,-0.39670464639118674,0.07815981234426306,,0.3221712031839663,0.15927241702346184
survival_cox,LACavitySize,main_candidate,LACavitySize__level__Normal,Normal vs Mildly dilated,categorical,categorical_dummy_vs_reference,Mildly dilated,644,505,HR,0.8144445425587524,0.5947563330084636,1.1152801174027955,0.20064951583127744,-0.20524894096989407,-0.5196034816700305,0.10910559973024228,,0.32427883037791544,0.20524894096989407
survival_cox,crp-numeric result,main_candidate,crp-numeric result__z,per 1 SD increase,continuous,continuous_per_1SD,,619,485,HR,1.0575462187863625,0.9697719914102799,1.1532649063651614,0.2056402338981903,0.05595133669137342,-0.030694295517508116,0.14259696890025497,,0.32427883037791544,0.05595133669137342
survival_cox,tricuspid_regurgitation_clin_grouped,main_candidate,tricuspid_regurgitation_clin_grouped__level__Mild-to-mod,Mild-to-mod vs Mild (I),categorical,categorical_dummy_vs_reference,Mild (I),644,505,HR,1.1821640631711996,0.8991444516852886,1.5542684711383685,0.23070242246791128,0.16734671068116533,-0.10631157701190294,0.44100499837423357,,0.350325900784606,0.16734671068116533
survival_cox,ECHO_SPAP,main_candidate,ECHO_SPAP__level__Moderately_increased,Moderately increased vs Severely increased,categorical,categorical_dummy_vs_reference,Severely increased,644,505,HR,1.1380237978297227,0.9057406218088386,1.4298775314287746,0.26699516252782357,0.129293247462396,-0.09900230332200746,0.35758879824679946,,0.3869161946050623,0.129293247462396
survival_cox,echo_to_dialysis_timing_category,timing_sensitivity_only,echo_to_dialysis_timing_category__level__before_91_180d,before_91_180d vs before_181_365d,categorical,categorical_dummy_vs_reference,before_181_365d,644,505,HR,0.8581043437691975,0.6524443326199698,1.128591403099004,0.27367243033040994,-0.15302957410379742,-0.4270294574171175,0.12097030920952268,,0.3869161946050623,0.15302957410379742
survival_cox,LeftVentricleEstimatedMassIndex,main_candidate,LeftVentricleEstimatedMassIndex__z,per 1 SD increase,continuous,continuous_per_1SD,,578,453,HR,1.0465292565054574,0.9579163516400869,1.1433393770204354,0.3136943590897222,0.04547921904009505,-0.0429948204392823,0.1339532585194724,,0.42871562408928704,0.04547921904009505
survival_cox,echo_to_dialysis_timing_category,timing_sensitivity_only,echo_to_dialysis_timing_category__level__before_gt_365d,before_gt_365d vs before_181_365d,categorical,categorical_dummy_vs_reference,before_181_365d,644,505,HR,2.0017860867117534,0.4955920875198048,8.085576097484854,0.32986159067508763,0.6940398253898539,-0.7020020948110057,2.0900817455907132,,0.43626855540898685,0.6940398253898539
survival_cox,MI_binary,main_candidate,MI_binary__level__1,1 vs 0,categorical,categorical_dummy_vs_reference,0,644,505,HR,1.0874632549467718,0.902852760589278,1.309821913916039,0.37705606439548156,0.0838476948551634,-0.10219579468602523,0.269891184396352,,0.4748109516458527,0.0838476948551634
survival_cox,ECHO_SPAP,main_candidate,ECHO_SPAP__level__Normal,Normal vs Severely increased,categorical,categorical_dummy_vs_reference,Severely increased,644,505,HR,0.8865334336594664,0.6766884865845224,1.1614524919183393,0.38216491230032046,-0.12043643995516166,-0.3905442499502874,0.14967137003996406,,0.4748109516458527,0.12043643995516166
survival_cox,echo_to_dialysis_timing_category,timing_sensitivity_only,echo_to_dialysis_timing_category__level__same_day,same_day vs before_181_365d,categorical,categorical_dummy_vs_reference,before_181_365d,644,505,HR,0.8113227850917455,0.3991130908006745,1.6492685326068843,0.5634905919570539,-0.20908929530674866,-0.9185104666618894,0.500331876048392,,0.6795033608893886,0.20908929530674866
survival_cox,m/f,main_candidate,m/f__level__f,f vs m,categorical,categorical_dummy_vs_reference,m,644,505,HR,1.0428736565756107,0.8631229247593243,1.2600585992808038,0.6636129187620438,0.04198003404616212,-0.14719815915534576,0.23115822724767002,,0.7551178100746634,0.04198003404616212
survival_cox,Diabetes mellitus_binary,main_candidate,Diabetes mellitus_binary__level__0,0 vs 1,categorical,categorical_dummy_vs_reference,1,644,505,HR,0.9609889855124628,0.8006772127733202,1.153398417668875,0.6691324062533961,-0.0397923315629984,-0.2222973934401274,0.14271273031413062,,0.7551178100746634,0.0397923315629984
survival_cox,hb-numeric result,main_candidate,hb-numeric result__z,per 1 SD increase,continuous,continuous_per_1SD,,578,450,HR,0.9810711271294287,0.8955147341711991,1.0748014742357133,0.6814477798234767,-0.019110317326022707,-0.1103566040475509,0.07213596939550548,,0.7551178100746634,0.019110317326022707
survival_cox,echo_to_dialysis_timing_category,timing_sensitivity_only,echo_to_dialysis_timing_category__level__before_31_90d,before_31_90d vs before_181_365d,categorical,categorical_dummy_vs_reference,before_181_365d,644,505,HR,0.9759699631208606,0.7444274363914507,1.2795301762806883,0.860266584501801,-0.02432346853354123,-0.29513989783863714,0.2464929607715547,,0.9281823674887854,0.02432346853354123
survival_cox,ECHO_SPAP,main_candidate,ECHO_SPAP__level__Mildly_increased,Mildly increased vs Severely increased,categorical,categorical_dummy_vs_reference,Severely increased,644,505,HR,1.0152672704628471,0.8056138077361401,1.2794810870603694,0.8978395845859679,0.0151518984840037,-0.21615079803233853,0.24645459500034592,,0.9438826402057612,0.0151518984840037
survival_cox,echo_to_dialysis_timing_category,timing_sensitivity_only,echo_to_dialysis_timing_category__level__before_0_30d,before_0_30d vs before_181_365d,categorical,categorical_dummy_vs_reference,before_181_365d,644,505,HR,0.9898022107427737,0.7724151248913561,1.2683703164526756,0.935431409058116,-0.01025014294211973,-0.2582331469372642,0.23773286105302474,,0.946649739080919,0.01025014294211973
survival_cox,TissueDopplerEVelosityLateral,main_candidate,TissueDopplerEVelosityLateral__z,per 1 SD increase,continuous,continuous_per_1SD,,530,414,HR,0.9964339441813224,0.8974383346921185,1.1063496696487467,0.946649739080919,-0.0035724293524915882,-0.10821086884413135,0.10106601013914816,,0.946649739080919,0.0035724293524915882
