ll_reduced,ll_full,lr_stat,df_diff,lr_p_value,outcome,model_family,comparison,role,matched_tier,n_matched,events,added_variables,aic_reduced,aic_full,delta_aic_full_minus_reduced,auc_reduced,auc_full,delta_auc_full_minus_reduced,committee_status
-236.71097140791267,-235.63804499933633,2.1458528171526723,4,0.7089536873170712,one_year_mortality,logistic,C_lite_vs_C_minimal,supportive_sensitivity,C_lite_supportive,398,164,EstimatedSysPAPressure + LACavitySize,489.42194281582533,495.27608999867266,5.854147182847328,0.7382218052949759,0.7416614550760892,0.0034396497811132187,no_supportive_incremental_signal
-232.20065888284483,-229.11961819824393,6.162081369201815,3,0.10398544279200571,one_year_mortality,logistic,C_full_vs_C_lite,exploratory_sensitivity,C_full_exploratory,391,163,tricuspid_regurgitation_clin_grouped,488.40131776568967,488.23923639648785,-0.1620813692018146,0.7397481433645463,0.7491658594338608,0.009417716069314519,no_supportive_incremental_signal
