outcome,model_name,tier,term,estimate_log,se_log,OR,ci_lower,ci_upper,p_value,sample_label,section,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p),IRR,cohort_label
hospitalization,negative_binomial,C_lite_supportive,LACavitySize_Moderately dilated,-0.18865561600234487,0.2123628644848432,,0.5461362291651807,1.255552353900344,0.37434474997662104,,hospitalization,,,,,,,,,,,,0.8280716322146293,observed_ge_6m_sensitivity
hospitalization,negative_binomial,C_lite_supportive,LACavitySize_Normal,0.3746082755789967,0.29932299815325036,,0.8089122777042571,2.6150451207563536,0.21074536118656306,,hospitalization,,,,,,,,,,,,1.4544215705669474,observed_ge_6m_sensitivity
hospitalization,negative_binomial,C_lite_supportive,LACavitySize_Severely dilated,-0.7931332428350807,0.40097855161281826,,0.2061706192950886,0.9928106859786834,0.04792936282272886,,hospitalization,,,,,,,,,,,,0.4524250147494134,observed_ge_6m_sensitivity
hospitalization,poisson_robust,C_lite_supportive,LV_EF,-0.0030375308144111415,0.005749771715534985,,0.9857947765888957,1.0082659980061743,0.5973000126247356,,hospitalization,,,,,,,,,,,,0.9969670778148477,observed_ge_6m_sensitivity
hospitalization,poisson_robust,C_lite_supportive,TissueDopplerEERatioSeptal,0.03554976566903398,0.009500490596855007,,1.017072908325592,1.0556648175102727,0.00018264338252649281,,hospitalization,,,,,,,,,,,,1.036189213494417,observed_ge_6m_sensitivity
hospitalization,poisson_robust,C_lite_supportive,EstimatedSysPAPressure,0.00215974390400553,0.006163502058901246,,0.9901283278813158,1.0143420826987246,0.7260321003876558,,hospitalization,,,,,,,,,,,,1.0021620778307965,observed_ge_6m_sensitivity
hospitalization,poisson_robust,C_lite_supportive,LACavitySize_Moderately dilated,-0.17712811639488532,0.2042493018462473,,0.5613241414823276,1.25007120691503,0.3858240632234118,,hospitalization,,,,,,,,,,,,0.8376724580725787,observed_ge_6m_sensitivity
hospitalization,poisson_robust,C_lite_supportive,LACavitySize_Normal,0.20385660476240766,0.2589350968040796,,0.73811459771969,2.0367785030691685,0.43111304351855084,,hospitalization,,,,,,,,,,,,1.2261223207482244,observed_ge_6m_sensitivity
hospitalization,poisson_robust,C_lite_supportive,LACavitySize_Severely dilated,-0.44792065296408945,0.26978724427578815,,0.3765502962282895,1.084221638649558,0.09685941397719522,,hospitalization,,,,,,,,,,,,0.6389553812361334,observed_ge_6m_sensitivity
hospitalization,zinb_intercept_inflation,C_lite_supportive,LV_EF,-0.007453226659858817,0.006608551549724937,,0.9798008054746511,1.0055146845770686,0.25939785941244997,,hospitalization,,,,,,,,,,,,0.9925744797571624,observed_ge_6m_sensitivity
hospitalization,zinb_intercept_inflation,C_lite_supportive,TissueDopplerEERatioSeptal,0.03313388872087452,0.010020625429897923,,1.0135849105006098,1.0541917025557073,0.0009444610973512457,,hospitalization,,,,,,,,,,,,1.0336889292651885,observed_ge_6m_sensitivity
hospitalization,zinb_intercept_inflation,C_lite_supportive,EstimatedSysPAPressure,0.0009108458816694958,0.006436323973441151,,0.9883638803345615,1.0136179315989235,0.8874619457293413,,hospitalization,,,,,,,,,,,,1.000911260827754,observed_ge_6m_sensitivity
hospitalization,zinb_intercept_inflation,C_lite_supportive,LACavitySize_Moderately dilated,-0.18865634906228704,0.21236276630706127,,0.5461359339068175,1.2555511919017492,0.37434267290696144,,hospitalization,,,,,,,,,,,,0.828071025188709,observed_ge_6m_sensitivity
hospitalization,zinb_intercept_inflation,C_lite_supportive,LACavitySize_Normal,0.3746084989027971,0.299323104688296,,0.8089122894457087,2.6150462508025574,0.21074525156598223,,hospitalization,,,,,,,,,,,,1.4544218953739363,observed_ge_6m_sensitivity
hospitalization,zinb_intercept_inflation,C_lite_supportive,LACavitySize_Severely dilated,-0.7931327115369814,0.4009788390332086,,0.20617061268817274,0.992811772751617,0.0479296722502256,,hospitalization,,,,,,,,,,,,0.45242525512202764,observed_ge_6m_sensitivity
hospitalization,negative_binomial,C_full_exploratory,LV_EF,-0.004278822530877886,0.006941342819250251,,0.9822751126099302,1.0093698339976191,0.5376135553768266,,hospitalization,,,,,,,,,,,,0.9957303185878583,observed_ge_6m_sensitivity
hospitalization,negative_binomial,C_full_exploratory,TissueDopplerEERatioSeptal,0.03366905952429173,0.010585797836648465,,1.0130047312254358,1.0559250667867928,0.0014697659031763788,,hospitalization,,,,,,,,,,,,1.0342422774546376,observed_ge_6m_sensitivity
hospitalization,negative_binomial,C_full_exploratory,EstimatedSysPAPressure,-0.004416364584765827,0.007500507546340516,,0.981064218402245,1.010337698789521,0.5559895654688796,,hospitalization,,,,,,,,,,,,0.9955933732128113,observed_ge_6m_sensitivity
hospitalization,negative_binomial,C_full_exploratory,LACavitySize_Moderately dilated,-0.18494833721118045,0.21394636078455315,,0.5464659907328534,1.2641330230303374,0.38733456163109325,,hospitalization,,,,,,,,,,,,0.8311472221263753,observed_ge_6m_sensitivity
hospitalization,negative_binomial,C_full_exploratory,LACavitySize_Normal,0.42026851902621015,0.30473515012995545,,0.8377694168708768,2.7664071299460593,0.1678555543209459,,hospitalization,,,,,,,,,,,,1.522370286126981,observed_ge_6m_sensitivity
hospitalization,negative_binomial,C_full_exploratory,LACavitySize_Severely dilated,-0.7803377750599264,0.401142838318663,,0.2087583871353258,1.0059196402750643,0.05174049788265944,,hospitalization,,,,,,,,,,,,0.45825119933456754,observed_ge_6m_sensitivity
hospitalization,negative_binomial,C_full_exploratory,tricuspid_regurgitation_clin_grouped_Mild-to-mod,-0.04008404193539578,0.27220403692481665,,0.563490979110178,1.637934292958357,0.882928904462349,,hospitalization,,,,,,,,,,,,0.9607086959413044,observed_ge_6m_sensitivity
hospitalization,negative_binomial,C_full_exploratory,tricuspid_regurgitation_clin_grouped_Moderate-to-Severe,0.0937061606898145,0.27202637939148633,,0.6443807229088571,1.8717575659441255,0.7304894432513616,,hospitalization,,,,,,,,,,,,1.0982369933002614,observed_ge_6m_sensitivity
hospitalization,negative_binomial,C_full_exploratory,tricuspid_regurgitation_clin_grouped_Trivial,-0.32630978678190853,0.24171825593733887,,0.44929411173156214,1.158884604691811,0.17702906604063173,,hospitalization,,,,,,,,,,,,0.7215816163570064,observed_ge_6m_sensitivity
hospitalization,poisson_robust,C_full_exploratory,LV_EF,-0.0015887315169100555,0.005738294013852741,,0.9872462396028292,1.0097051168919728,0.7818839363261529,,hospitalization,,,,,,,,,,,,0.9984125298489274,observed_ge_6m_sensitivity
hospitalization,poisson_robust,C_full_exploratory,TissueDopplerEERatioSeptal,0.037404392769298814,0.010182657526840793,,1.017599461092381,1.0590395383999696,0.00023939787969817772,,hospitalization,,,,,,,,,,,,1.0381127412527664,observed_ge_6m_sensitivity
hospitalization,poisson_robust,C_full_exploratory,EstimatedSysPAPressure,-0.001979231487819751,0.006814265535372791,,0.9847817933579879,1.0114416900569714,0.7714688467696384,,hospitalization,,,,,,,,,,,,0.9980227258992345,observed_ge_6m_sensitivity
hospitalization,poisson_robust,C_full_exploratory,LACavitySize_Moderately dilated,-0.14835852269327743,0.20237740091965173,,0.5798312137926709,1.2818459444080272,0.46351054885746956,,hospitalization,,,,,,,,,,,,0.8621219692371369,observed_ge_6m_sensitivity
hospitalization,poisson_robust,C_full_exploratory,LACavitySize_Normal,0.2571651799461099,0.26111304231725857,,0.7752138261330234,2.157492662166177,0.32468270457890336,,hospitalization,,,,,,,,,,,,1.2932587295246702,observed_ge_6m_sensitivity
hospitalization,poisson_robust,C_full_exploratory,LACavitySize_Severely dilated,-0.48573676514066016,0.2968476404620092,,0.34384711950156205,1.1008522033400865,0.1017733130966334,,hospitalization,,,,,,,,,,,,0.6152437395987355,observed_ge_6m_sensitivity
hospitalization,poisson_robust,C_full_exploratory,tricuspid_regurgitation_clin_grouped_Mild-to-mod,0.059272180596365395,0.24202236008916553,,0.6602797664751147,1.705120881343712,0.8065309675313161,,hospitalization,,,,,,,,,,,,1.061064002473681,observed_ge_6m_sensitivity
hospitalization,poisson_robust,C_full_exploratory,tricuspid_regurgitation_clin_grouped_Moderate-to-Severe,0.22365322786530917,0.22400988912333425,,0.8062139260019839,1.9400477972841061,0.3180816370894646,,hospitalization,,,,,,,,,,,,1.2506372580728276,observed_ge_6m_sensitivity
hospitalization,poisson_robust,C_full_exploratory,tricuspid_regurgitation_clin_grouped_Trivial,-0.10532670509557483,0.20347708238026924,,0.6040237343361087,1.3410975908970562,0.6047134868116502,,hospitalization,,,,,,,,,,,,0.9000304300204515,observed_ge_6m_sensitivity
hospitalization,zinb_intercept_inflation,C_full_exploratory,LV_EF,-0.004278818651393819,0.006941353111104915,,0.9822750966061629,1.0093698582744974,0.5376145272067381,,hospitalization,,,,,,,,,,,,0.9957303224507783,observed_ge_6m_sensitivity
hospitalization,zinb_intercept_inflation,C_full_exploratory,TissueDopplerEERatioSeptal,0.033669101037664115,0.010585823882351953,,1.0130047215652136,1.0559251645263377,0.0014697857076466647,,hospitalization,,,,,,,,,,,,1.0342423203895232,observed_ge_6m_sensitivity
hospitalization,zinb_intercept_inflation,C_full_exploratory,EstimatedSysPAPressure,-0.004416352743435956,0.007500495669760449,,0.9810642528566587,1.010337687234524,0.5559899991347323,,hospitalization,,,,,,,,,,,,0.9955933850019609,observed_ge_6m_sensitivity
hospitalization,zinb_intercept_inflation,C_full_exploratory,LACavitySize_Moderately dilated,-0.18495182832266335,0.2139464921584497,,0.5464639422519192,1.2641289353128324,0.3873258928056722,,hospitalization,,,,,,,,,,,,0.831144320503829,observed_ge_6m_sensitivity
hospitalization,zinb_intercept_inflation,C_full_exploratory,LACavitySize_Normal,0.42026898941298835,0.3047353257933008,,0.8377695225023987,2.7664093837027233,0.16785532355215405,,hospitalization,,,,,,,,,,,,1.5223710022300034,observed_ge_6m_sensitivity
hospitalization,zinb_intercept_inflation,C_full_exploratory,LACavitySize_Severely dilated,-0.7803368219139697,0.4011433378323102,,0.20875838172831832,1.005921583907533,0.05174107507734771,,hospitalization,,,,,,,,,,,,0.4582516361150535,observed_ge_6m_sensitivity
hospitalization,zinb_intercept_inflation,C_full_exploratory,tricuspid_regurgitation_clin_grouped_Mild-to-mod,-0.04008339038841627,0.272202778704508,,0.5634927358855175,1.6379313208230992,0.8829302564459378,,hospitalization,,,,,,,,,,,,0.9607093218883573,observed_ge_6m_sensitivity
hospitalization,zinb_intercept_inflation,C_full_exploratory,tricuspid_regurgitation_clin_grouped_Moderate-to-Severe,0.09370690058309196,0.2720294829239988,,0.6443772799722329,1.8717703366470357,0.7304903531848663,,hospitalization,,,,,,,,,,,,1.0982378058787303,observed_ge_6m_sensitivity
hospitalization,zinb_intercept_inflation,C_full_exploratory,tricuspid_regurgitation_clin_grouped_Trivial,-0.32630703490104973,0.24171865752325317,,0.4492949944931296,1.1588887059792272,0.17703343754849232,,hospitalization,,,,,,,,,,,,0.7215836020663766,observed_ge_6m_sensitivity
one_year_mortality,logistic_no_albumin,C_minimal_no_albumin_sensitivity,LV_EF,-0.03221536255662424,0.007094352387862833,0.9682980244841282,0.9549270840114417,0.9818561855856118,5.599146239321229e-06,matched_to_C_minimal_with_albumin,no_albumin,,,,,,,,,,,,,
one_year_mortality,logistic_no_albumin,C_minimal_no_albumin_sensitivity,TissueDopplerEERatioSeptal,0.008635658392011216,0.010985818050526053,1.0086730532555233,0.9871862591048217,1.0306275223952317,0.4318245378080574,matched_to_C_minimal_with_albumin,no_albumin,,,,,,,,,,,,,
one_year_mortality,logistic_with_albumin_reference,C_minimal_primary_reference,LV_EF,-0.032982132380899615,0.007201276819926369,0.9675558473539249,0.9539952038590002,0.9813092497340646,4.648880933322275e-06,matched_to_C_minimal_with_albumin,no_albumin,,,,,,,,,,,,,
one_year_mortality,logistic_with_albumin_reference,C_minimal_primary_reference,TissueDopplerEERatioSeptal,0.010511527817554822,0.011252244795939623,1.0105669680095133,0.9885234913776334,1.033102000852509,0.3502153694652339,matched_to_C_minimal_with_albumin,no_albumin,,,,,,,,,,,,,
survival,cox_regular_no_albumin,C_minimal_no_albumin_sensitivity,LV_EF,,,,,,,matched_to_C_minimal_with_albumin,no_albumin,-0.018254458787185738,0.981911144647596,0.0034055632440943197,-0.024929240092683994,-0.011579677481687482,0.9753789273090409,0.9884871089466025,0.0,-5.360187868729583,8.313545061842651e-08,23.519960956888525,,
survival,cox_regular_no_albumin,C_minimal_no_albumin_sensitivity,TissueDopplerEERatioSeptal,,,,,,,matched_to_C_minimal_with_albumin,no_albumin,0.017066173450366495,1.0172126325677942,0.005387323777653353,0.006507212873109654,0.027625134027623337,1.0065284307809779,1.0280102461215617,0.0,3.1678388295793676,0.0015357663388189868,9.346825552633092,,
survival,cox_regular_with_albumin_reference,C_minimal_primary_reference,LV_EF,,,,,,,matched_to_C_minimal_with_albumin,no_albumin,-0.01863612938494846,0.9815364495436691,0.003407842052679405,-0.025315377073201143,-0.011956881696695777,0.9750023701411923,0.9881143177562509,0.0,-5.46860127226139,4.536008675371677e-08,24.39400135958072,,
survival,cox_regular_with_albumin_reference,C_minimal_primary_reference,TissueDopplerEERatioSeptal,,,,,,,matched_to_C_minimal_with_albumin,no_albumin,0.018384876704825557,1.018554919021078,0.00538416713621304,0.007832103031103837,0.02893765037854728,1.007862854179678,1.0293604122422408,0.0,3.4146184989637196,0.000638714035599331,10.612542225786067,,
hospitalization,negative_binomial_no_albumin,C_minimal_no_albumin_sensitivity,LV_EF,-0.010948788274712584,0.005522286903880695,,0.9784628387822515,0.9998749018823158,0.047406009015908745,matched_to_C_minimal_with_albumin,no_albumin,,,,,,,,,,,,0.9891109315556551,full_cohort_primary
hospitalization,negative_binomial_no_albumin,C_minimal_no_albumin_sensitivity,TissueDopplerEERatioSeptal,0.02664554442770065,0.007827238763653809,,1.0113682898576777,1.0428808507165692,0.000663563400349787,matched_to_C_minimal_with_albumin,no_albumin,,,,,,,,,,,,1.027003711051979,full_cohort_primary
hospitalization,negative_binomial_with_albumin_reference,C_minimal_primary_reference,LV_EF,-0.010891473418000886,0.005502104755725359,,0.978557628895502,0.9998926576648216,0.04775857331891675,matched_to_C_minimal_with_albumin,no_albumin,,,,,,,,,,,,0.9891676239316114,full_cohort_primary
hospitalization,negative_binomial_with_albumin_reference,C_minimal_primary_reference,TissueDopplerEERatioSeptal,0.026545590489410218,0.007796635445391098,,1.0113278648242574,1.0427140694013473,0.000662247770089941,matched_to_C_minimal_with_albumin,no_albumin,,,,,,,,,,,,1.0269010631165385,full_cohort_primary
hospitalization,negative_binomial_no_albumin,C_minimal_no_albumin_sensitivity,LV_EF,-0.0057415638202053315,0.0058048069685867265,,0.9830267117722001,1.0056517691622873,0.3226117527142758,matched_to_C_minimal_with_albumin,no_albumin,,,,,,,,,,,,0.994274887456934,observed_ge_6m_sensitivity
hospitalization,negative_binomial_no_albumin,C_minimal_no_albumin_sensitivity,TissueDopplerEERatioSeptal,0.030852752389996747,0.008313036886367675,,1.0146657014770124,1.0482753654605277,0.00020614085376369218,matched_to_C_minimal_with_albumin,no_albumin,,,,,,,,,,,,1.031333631293035,observed_ge_6m_sensitivity
hospitalization,negative_binomial_with_albumin_reference,C_minimal_primary_reference,LV_EF,-0.005778382629000756,0.005796761421640393,,0.983006019733054,1.0055988852563273,0.3188472899759085,matched_to_C_minimal_with_albumin,no_albumin,,,,,,,,,,,,0.9942382801138862,observed_ge_6m_sensitivity
hospitalization,negative_binomial_with_albumin_reference,C_minimal_primary_reference,TissueDopplerEERatioSeptal,0.030707473418747546,0.008293981066441847,,1.0145561949596504,1.0480839381110831,0.00021358600573417874,matched_to_C_minimal_with_albumin,no_albumin,,,,,,,,,,,,1.0311838110871923,observed_ge_6m_sensitivity
